_id,diagnosis_id,medication_id,created_at,updated_at
3151,497,406,2011-04-21 20:48:06,2011-04-21 20:48:06
3152,497,531,2011-04-21 20:48:06,2011-04-21 20:48:06
3153,497,573,2011-04-21 20:48:06,2011-04-21 20:48:06
3154,497,619,2011-04-21 20:48:06,2011-04-21 20:48:06
3155,497,733,2011-04-21 20:48:06,2011-04-21 20:48:06
3156,497,804,2011-04-21 20:48:06,2011-04-21 20:48:06
3157,497,261,2011-04-21 20:48:06,2011-04-21 20:48:06
3158,497,417,2011-04-21 20:48:06,2011-04-21 20:48:06
3159,497,629,2011-04-21 20:48:06,2011-04-21 20:48:06
3160,497,768,2011-04-21 20:48:06,2011-04-21 20:48:06
3161,498,45,2011-04-21 20:48:06,2011-04-21 20:48:06
3162,499,45,2011-04-21 20:48:06,2011-04-21 20:48:06
3163,498,131,2011-04-21 20:48:06,2011-04-21 20:48:06
3164,499,131,2011-04-21 20:48:06,2011-04-21 20:48:06
3165,498,212,2011-04-21 20:48:06,2011-04-21 20:48:06
3166,499,212,2011-04-21 20:48:06,2011-04-21 20:48:06
3167,498,313,2011-04-21 20:48:06,2011-04-21 20:48:06
3168,499,313,2011-04-21 20:48:06,2011-04-21 20:48:06
3169,498,339,2011-04-21 20:48:06,2011-04-21 20:48:06
3170,499,339,2011-04-21 20:48:06,2011-04-21 20:48:06
3171,498,373,2011-04-21 20:48:06,2011-04-21 20:48:06
3172,499,373,2011-04-21 20:48:06,2011-04-21 20:48:06
3173,498,397,2011-04-21 20:48:06,2011-04-21 20:48:06
3174,499,397,2011-04-21 20:48:06,2011-04-21 20:48:06
3175,498,406,2011-04-21 20:48:06,2011-04-21 20:48:06
3176,499,406,2011-04-21 20:48:06,2011-04-21 20:48:06
3177,498,531,2011-04-21 20:48:06,2011-04-21 20:48:06
3178,499,531,2011-04-21 20:48:06,2011-04-21 20:48:06
3179,498,573,2011-04-21 20:48:06,2011-04-21 20:48:06
3180,499,573,2011-04-21 20:48:06,2011-04-21 20:48:06
3181,498,619,2011-04-21 20:48:06,2011-04-21 20:48:06
3182,499,619,2011-04-21 20:48:06,2011-04-21 20:48:06
3183,498,733,2011-04-21 20:48:06,2011-04-21 20:48:06
3184,499,733,2011-04-21 20:48:06,2011-04-21 20:48:06
3185,498,804,2011-04-21 20:48:06,2011-04-21 20:48:06
3186,499,804,2011-04-21 20:48:06,2011-04-21 20:48:06
3187,498,261,2011-04-21 20:48:06,2011-04-21 20:48:06
3188,499,261,2011-04-21 20:48:06,2011-04-21 20:48:06
3189,498,417,2011-04-21 20:48:06,2011-04-21 20:48:06
3190,499,417,2011-04-21 20:48:07,2011-04-21 20:48:07
3191,498,629,2011-04-21 20:48:07,2011-04-21 20:48:07
3192,499,629,2011-04-21 20:48:07,2011-04-21 20:48:07
3193,498,768,2011-04-21 20:48:07,2011-04-21 20:48:07
3194,499,768,2011-04-21 20:48:07,2011-04-21 20:48:07
3195,501,553,2011-04-21 20:48:07,2011-04-21 20:48:07
3196,501,543,2011-04-21 20:48:07,2011-04-21 20:48:07
3197,501,91,2011-04-21 20:48:07,2011-04-21 20:48:07
3198,502,111,2011-04-21 20:48:07,2011-04-21 20:48:07
3199,502,180,2011-04-21 20:48:07,2011-04-21 20:48:07
3200,502,534,2011-04-21 20:48:07,2011-04-21 20:48:07
3201,502,574,2011-04-21 20:48:07,2011-04-21 20:48:07
3202,502,578,2011-04-21 20:48:07,2011-04-21 20:48:07
3203,502,688,2011-04-21 20:48:07,2011-04-21 20:48:07
3204,502,801,2011-04-21 20:48:07,2011-04-21 20:48:07
3205,502,605,2011-04-21 20:48:08,2011-04-21 20:48:08
3206,502,442,2011-04-21 20:48:08,2011-04-21 20:48:08
3207,502,227,2011-04-21 20:48:08,2011-04-21 20:48:08
3208,505,45,2011-04-21 20:48:08,2011-04-21 20:48:08
3209,505,131,2011-04-21 20:48:08,2011-04-21 20:48:08
3210,505,212,2011-04-21 20:48:08,2011-04-21 20:48:08
3211,505,313,2011-04-21 20:48:08,2011-04-21 20:48:08
3212,505,339,2011-04-21 20:48:08,2011-04-21 20:48:08
3213,505,373,2011-04-21 20:48:08,2011-04-21 20:48:08
3214,505,397,2011-04-21 20:48:08,2011-04-21 20:48:08
3215,505,406,2011-04-21 20:48:08,2011-04-21 20:48:08
3216,505,531,2011-04-21 20:48:08,2011-04-21 20:48:08
3217,505,573,2011-04-21 20:48:08,2011-04-21 20:48:08
3218,505,619,2011-04-21 20:48:08,2011-04-21 20:48:08
3219,505,733,2011-04-21 20:48:08,2011-04-21 20:48:08
3220,505,804,2011-04-21 20:48:08,2011-04-21 20:48:08
3221,505,261,2011-04-21 20:48:08,2011-04-21 20:48:08
3222,505,417,2011-04-21 20:48:08,2011-04-21 20:48:08
3223,505,629,2011-04-21 20:48:08,2011-04-21 20:48:08
3224,505,768,2011-04-21 20:48:08,2011-04-21 20:48:08
3225,506,927,2011-04-21 20:48:08,2011-04-21 20:48:08
3226,506,633,2011-04-21 20:48:08,2011-04-21 20:48:08
3227,506,488,2011-04-21 20:48:08,2011-04-21 20:48:08
3228,506,483,2011-04-21 20:48:08,2011-04-21 20:48:08
3229,506,177,2011-04-21 20:48:08,2011-04-21 20:48:08
3230,511,817,2011-04-21 20:48:09,2011-04-21 20:48:09
3231,511,371,2011-04-21 20:48:09,2011-04-21 20:48:09
3232,511,646,2011-04-21 20:48:09,2011-04-21 20:48:09
3233,513,111,2011-04-21 20:48:09,2011-04-21 20:48:09
3234,513,180,2011-04-21 20:48:09,2011-04-21 20:48:09
3235,513,534,2011-04-21 20:48:09,2011-04-21 20:48:09
3236,513,574,2011-04-21 20:48:09,2011-04-21 20:48:09
3237,513,578,2011-04-21 20:48:09,2011-04-21 20:48:09
3238,513,688,2011-04-21 20:48:09,2011-04-21 20:48:09
3239,513,801,2011-04-21 20:48:09,2011-04-21 20:48:09
3240,513,185,2011-04-21 20:48:09,2011-04-21 20:48:09
3241,513,219,2011-04-21 20:48:09,2011-04-21 20:48:09
3243,513,358,2011-04-21 20:48:09,2011-04-21 20:48:09
3244,513,396,2011-04-21 20:48:09,2011-04-21 20:48:09
3245,513,464,2011-04-21 20:48:09,2011-04-21 20:48:09
3246,513,556,2011-04-21 20:48:09,2011-04-21 20:48:09
3247,513,715,2011-04-21 20:48:09,2011-04-21 20:48:09
3248,513,862,2011-04-21 20:48:09,2011-04-21 20:48:09
3249,513,915,2011-04-21 20:48:09,2011-04-21 20:48:09
3250,513,567,2011-04-21 20:48:09,2011-04-21 20:48:09
3251,514,630,2011-04-21 20:48:09,2011-04-21 20:48:09
3252,514,650,2011-04-21 20:48:09,2011-04-21 20:48:09
3253,514,420,2011-04-21 20:48:09,2011-04-21 20:48:09
3254,514,295,2011-04-21 20:48:09,2011-04-21 20:48:09
3255,514,670,2011-04-21 20:48:09,2011-04-21 20:48:09
3256,514,865,2011-04-21 20:48:09,2011-04-21 20:48:09
3257,514,811,2011-04-21 20:48:09,2011-04-21 20:48:09
3258,514,547,2011-04-21 20:48:10,2011-04-21 20:48:10
3259,514,858,2011-04-21 20:48:10,2011-04-21 20:48:10
3260,514,115,2011-04-21 20:48:10,2011-04-21 20:48:10
3261,514,728,2011-04-21 20:48:10,2011-04-21 20:48:10
3262,517,111,2011-04-21 20:48:10,2011-04-21 20:48:10
3264,517,180,2011-04-21 20:48:10,2011-04-21 20:48:10
3266,517,534,2011-04-21 20:48:10,2011-04-21 20:48:10
3268,517,574,2011-04-21 20:48:10,2011-04-21 20:48:10
3270,517,578,2011-04-21 20:48:10,2011-04-21 20:48:10
3272,517,688,2011-04-21 20:48:10,2011-04-21 20:48:10
3274,517,801,2011-04-21 20:48:10,2011-04-21 20:48:10
3278,517,417,2011-04-21 20:48:10,2011-04-21 20:48:10
3280,517,629,2011-04-21 20:48:10,2011-04-21 20:48:10
3282,517,768,2011-04-21 20:48:10,2011-04-21 20:48:10
3284,519,417,2011-04-21 20:48:11,2011-04-21 20:48:11
3285,519,629,2011-04-21 20:48:11,2011-04-21 20:48:11
3286,520,891,2011-04-21 20:48:11,2011-04-21 20:48:11
3287,520,64,2011-04-21 20:48:11,2011-04-21 20:48:11
3288,520,267,2011-04-21 20:48:11,2011-04-21 20:48:11
3289,520,788,2011-04-21 20:48:11,2011-04-21 20:48:11
3290,520,675,2011-04-21 20:48:11,2011-04-21 20:48:11
3291,520,357,2011-04-21 20:48:11,2011-04-21 20:48:11
3292,522,94,2011-04-21 20:48:11,2011-04-21 20:48:11
3293,525,700,2011-04-21 20:48:11,2011-04-21 20:48:11
3294,526,746,2011-04-21 20:48:11,2011-04-21 20:48:11
3295,526,261,2011-04-21 20:48:11,2011-04-21 20:48:11
3296,526,417,2011-04-21 20:48:11,2011-04-21 20:48:11
3297,526,629,2011-04-21 20:48:11,2011-04-21 20:48:11
3298,526,768,2011-04-21 20:48:11,2011-04-21 20:48:11
3299,526,927,2011-04-21 20:48:11,2011-04-21 20:48:11
3300,528,185,2011-04-21 20:48:11,2011-04-21 20:48:11
3301,528,219,2011-04-21 20:48:11,2011-04-21 20:48:11
3303,528,358,2011-04-21 20:48:12,2011-04-21 20:48:12
3304,528,396,2011-04-21 20:48:12,2011-04-21 20:48:12
3305,528,464,2011-04-21 20:48:12,2011-04-21 20:48:12
3306,528,556,2011-04-21 20:48:12,2011-04-21 20:48:12
3307,528,715,2011-04-21 20:48:12,2011-04-21 20:48:12
3308,528,862,2011-04-21 20:48:12,2011-04-21 20:48:12
3309,528,915,2011-04-21 20:48:12,2011-04-21 20:48:12
3310,528,261,2011-04-21 20:48:12,2011-04-21 20:48:12
3311,528,417,2011-04-21 20:48:12,2011-04-21 20:48:12
3312,528,629,2011-04-21 20:48:12,2011-04-21 20:48:12
3313,528,768,2011-04-21 20:48:12,2011-04-21 20:48:12
3314,530,261,2011-04-21 20:48:12,2011-04-21 20:48:12
3315,530,417,2011-04-21 20:48:12,2011-04-21 20:48:12
3316,530,629,2011-04-21 20:48:12,2011-04-21 20:48:12
3317,530,768,2011-04-21 20:48:12,2011-04-21 20:48:12
3318,530,371,2011-04-21 20:48:12,2011-04-21 20:48:12
3319,530,817,2011-04-21 20:48:12,2011-04-21 20:48:12
3320,530,277,2011-04-21 20:48:12,2011-04-21 20:48:12
3321,530,348,2011-04-21 20:48:12,2011-04-21 20:48:12
3322,530,381,2011-04-21 20:48:12,2011-04-21 20:48:12
3323,532,45,2011-04-21 20:48:12,2011-04-21 20:48:12
3324,532,131,2011-04-21 20:48:12,2011-04-21 20:48:12
3325,532,212,2011-04-21 20:48:12,2011-04-21 20:48:12
3326,532,313,2011-04-21 20:48:12,2011-04-21 20:48:12
3327,532,339,2011-04-21 20:48:12,2011-04-21 20:48:12
3328,532,373,2011-04-21 20:48:12,2011-04-21 20:48:12
3329,532,397,2011-04-21 20:48:12,2011-04-21 20:48:12
3330,532,406,2011-04-21 20:48:12,2011-04-21 20:48:12
3331,532,531,2011-04-21 20:48:12,2011-04-21 20:48:12
3332,532,573,2011-04-21 20:48:12,2011-04-21 20:48:12
3333,532,619,2011-04-21 20:48:12,2011-04-21 20:48:12
3334,532,733,2011-04-21 20:48:12,2011-04-21 20:48:12
3335,532,804,2011-04-21 20:48:12,2011-04-21 20:48:12
3336,532,261,2011-04-21 20:48:12,2011-04-21 20:48:12
3337,532,417,2011-04-21 20:48:12,2011-04-21 20:48:12
3338,532,629,2011-04-21 20:48:12,2011-04-21 20:48:12
3339,532,768,2011-04-21 20:48:12,2011-04-21 20:48:12
3340,533,45,2011-04-21 20:48:12,2011-04-21 20:48:12
3341,533,131,2011-04-21 20:48:12,2011-04-21 20:48:12
3342,533,212,2011-04-21 20:48:12,2011-04-21 20:48:12
3343,533,313,2011-04-21 20:48:12,2011-04-21 20:48:12
3344,533,339,2011-04-21 20:48:12,2011-04-21 20:48:12
3345,533,373,2011-04-21 20:48:12,2011-04-21 20:48:12
3346,533,397,2011-04-21 20:48:12,2011-04-21 20:48:12
3347,533,406,2011-04-21 20:48:12,2011-04-21 20:48:12
3348,533,531,2011-04-21 20:48:12,2011-04-21 20:48:12
3349,533,573,2011-04-21 20:48:12,2011-04-21 20:48:12
3350,533,619,2011-04-21 20:48:12,2011-04-21 20:48:12
3351,533,733,2011-04-21 20:48:12,2011-04-21 20:48:12
3352,533,804,2011-04-21 20:48:13,2011-04-21 20:48:13
3353,533,261,2011-04-21 20:48:13,2011-04-21 20:48:13
3354,533,417,2011-04-21 20:48:13,2011-04-21 20:48:13
3355,533,629,2011-04-21 20:48:13,2011-04-21 20:48:13
3356,533,768,2011-04-21 20:48:13,2011-04-21 20:48:13
3358,535,417,2011-04-21 20:48:13,2011-04-21 20:48:13
3359,535,629,2011-04-21 20:48:13,2011-04-21 20:48:13
3360,535,768,2011-04-21 20:48:13,2011-04-21 20:48:13
3361,535,637,2011-04-21 20:48:13,2011-04-21 20:48:13
3362,535,190,2011-04-21 20:48:13,2011-04-21 20:48:13
3363,536,185,2011-04-21 20:48:13,2011-04-21 20:48:13
3364,536,219,2011-04-21 20:48:13,2011-04-21 20:48:13
3366,536,358,2011-04-21 20:48:13,2011-04-21 20:48:13
3367,536,396,2011-04-21 20:48:13,2011-04-21 20:48:13
3368,536,464,2011-04-21 20:48:13,2011-04-21 20:48:13
3369,536,556,2011-04-21 20:48:13,2011-04-21 20:48:13
3370,536,715,2011-04-21 20:48:13,2011-04-21 20:48:13
3371,536,862,2011-04-21 20:48:13,2011-04-21 20:48:13
3372,536,915,2011-04-21 20:48:13,2011-04-21 20:48:13
3374,536,417,2011-04-21 20:48:13,2011-04-21 20:48:13
3375,536,629,2011-04-21 20:48:13,2011-04-21 20:48:13
3376,536,768,2011-04-21 20:48:13,2011-04-21 20:48:13
3377,536,37,2011-04-21 20:48:13,2011-04-21 20:48:13
3378,536,902,2011-04-21 20:48:13,2011-04-21 20:48:13
3379,536,622,2011-04-21 20:48:13,2011-04-21 20:48:13
3380,536,855,2011-04-21 20:48:13,2011-04-21 20:48:13
3381,536,602,2011-04-21 20:48:13,2011-04-21 20:48:13
3382,536,42,2011-04-21 20:48:13,2011-04-21 20:48:13
3383,536,44,2011-04-21 20:48:13,2011-04-21 20:48:13
3384,536,817,2011-04-21 20:48:13,2011-04-21 20:48:13
3385,536,399,2011-04-21 20:48:13,2011-04-21 20:48:13
3386,536,166,2011-04-21 20:48:13,2011-04-21 20:48:13
3387,536,178,2011-04-21 20:48:14,2011-04-21 20:48:14
3388,536,142,2011-04-21 20:48:14,2011-04-21 20:48:14
3389,539,45,2011-04-21 20:48:14,2011-04-21 20:48:14
3390,539,131,2011-04-21 20:48:14,2011-04-21 20:48:14
3391,539,212,2011-04-21 20:48:14,2011-04-21 20:48:14
3392,539,313,2011-04-21 20:48:14,2011-04-21 20:48:14
3393,539,339,2011-04-21 20:48:14,2011-04-21 20:48:14
3394,539,373,2011-04-21 20:48:14,2011-04-21 20:48:14
3395,539,397,2011-04-21 20:48:14,2011-04-21 20:48:14
3396,539,406,2011-04-21 20:48:14,2011-04-21 20:48:14
3397,539,531,2011-04-21 20:48:14,2011-04-21 20:48:14
3398,539,573,2011-04-21 20:48:14,2011-04-21 20:48:14
3399,539,619,2011-04-21 20:48:14,2011-04-21 20:48:14
3400,539,733,2011-04-21 20:48:14,2011-04-21 20:48:14
3401,539,804,2011-04-21 20:48:14,2011-04-21 20:48:14
3402,542,45,2011-04-21 20:48:14,2011-04-21 20:48:14
3403,542,131,2011-04-21 20:48:14,2011-04-21 20:48:14
3404,542,212,2011-04-21 20:48:14,2011-04-21 20:48:14
3405,542,313,2011-04-21 20:48:14,2011-04-21 20:48:14
3406,542,339,2011-04-21 20:48:14,2011-04-21 20:48:14
3407,542,373,2011-04-21 20:48:14,2011-04-21 20:48:14
3408,542,397,2011-04-21 20:48:14,2011-04-21 20:48:14
3409,542,406,2011-04-21 20:48:14,2011-04-21 20:48:14
3410,542,531,2011-04-21 20:48:14,2011-04-21 20:48:14
3411,542,573,2011-04-21 20:48:14,2011-04-21 20:48:14
3412,542,619,2011-04-21 20:48:14,2011-04-21 20:48:14
3413,542,733,2011-04-21 20:48:14,2011-04-21 20:48:14
3414,542,804,2011-04-21 20:48:14,2011-04-21 20:48:14
3415,542,261,2011-04-21 20:48:14,2011-04-21 20:48:14
3416,542,417,2011-04-21 20:48:14,2011-04-21 20:48:14
3417,542,629,2011-04-21 20:48:14,2011-04-21 20:48:14
3418,542,768,2011-04-21 20:48:14,2011-04-21 20:48:14
3419,546,185,2011-04-21 20:48:14,2011-04-21 20:48:14
3420,546,219,2011-04-21 20:48:14,2011-04-21 20:48:14
3422,546,358,2011-04-21 20:48:15,2011-04-21 20:48:15
3423,546,396,2011-04-21 20:48:15,2011-04-21 20:48:15
3424,546,464,2011-04-21 20:48:15,2011-04-21 20:48:15
3425,546,556,2011-04-21 20:48:15,2011-04-21 20:48:15
3426,546,715,2011-04-21 20:48:15,2011-04-21 20:48:15
3427,546,862,2011-04-21 20:48:15,2011-04-21 20:48:15
3428,546,915,2011-04-21 20:48:15,2011-04-21 20:48:15
3429,546,111,2011-04-21 20:48:15,2011-04-21 20:48:15
3430,546,180,2011-04-21 20:48:15,2011-04-21 20:48:15
3431,546,534,2011-04-21 20:48:15,2011-04-21 20:48:15
3432,546,574,2011-04-21 20:48:15,2011-04-21 20:48:15
3433,546,578,2011-04-21 20:48:15,2011-04-21 20:48:15
3434,546,688,2011-04-21 20:48:15,2011-04-21 20:48:15
3435,546,801,2011-04-21 20:48:15,2011-04-21 20:48:15
3436,547,185,2011-04-21 20:48:15,2011-04-21 20:48:15
3437,547,219,2011-04-21 20:48:15,2011-04-21 20:48:15
3439,547,358,2011-04-21 20:48:15,2011-04-21 20:48:15
3440,547,396,2011-04-21 20:48:15,2011-04-21 20:48:15
3441,547,464,2011-04-21 20:48:15,2011-04-21 20:48:15
3442,547,556,2011-04-21 20:48:15,2011-04-21 20:48:15
3443,547,715,2011-04-21 20:48:15,2011-04-21 20:48:15
3444,547,862,2011-04-21 20:48:15,2011-04-21 20:48:15
3445,547,915,2011-04-21 20:48:15,2011-04-21 20:48:15
3446,547,111,2011-04-21 20:48:15,2011-04-21 20:48:15
3447,547,180,2011-04-21 20:48:15,2011-04-21 20:48:15
3448,547,534,2011-04-21 20:48:15,2011-04-21 20:48:15
3449,547,574,2011-04-21 20:48:15,2011-04-21 20:48:15
3450,547,578,2011-04-21 20:48:15,2011-04-21 20:48:15
3451,547,688,2011-04-21 20:48:15,2011-04-21 20:48:15
3452,547,801,2011-04-21 20:48:15,2011-04-21 20:48:15
3453,548,201,2011-04-21 20:48:15,2011-04-21 20:48:15
3454,548,536,2011-04-21 20:48:15,2011-04-21 20:48:15
3455,548,609,2011-04-21 20:48:15,2011-04-21 20:48:15
3456,548,834,2011-04-21 20:48:15,2011-04-21 20:48:15
3457,548,64,2011-04-21 20:48:15,2011-04-21 20:48:15
3458,548,675,2011-04-21 20:48:15,2011-04-21 20:48:15
3459,548,788,2011-04-21 20:48:16,2011-04-21 20:48:16
3460,548,267,2011-04-21 20:48:16,2011-04-21 20:48:16
3461,548,917,2011-04-21 20:48:16,2011-04-21 20:48:16
3462,551,507,2011-04-21 20:48:16,2011-04-21 20:48:16
3463,551,391,2011-04-21 20:48:16,2011-04-21 20:48:16
3464,551,530,2011-04-21 20:48:16,2011-04-21 20:48:16
3465,551,150,2011-04-21 20:48:16,2011-04-21 20:48:16
3466,551,43,2011-04-21 20:48:16,2011-04-21 20:48:16
3467,551,229,2011-04-21 20:48:16,2011-04-21 20:48:16
3468,551,908,2011-04-21 20:48:16,2011-04-21 20:48:16
3469,551,232,2011-04-21 20:48:16,2011-04-21 20:48:16
3470,551,107,2011-04-21 20:48:16,2011-04-21 20:48:16
3471,551,1,2011-04-21 20:48:16,2011-04-21 20:48:16
3472,551,513,2011-04-21 20:48:16,2011-04-21 20:48:16
3473,551,420,2011-04-21 20:48:16,2011-04-21 20:48:16
3474,551,260,2011-04-21 20:48:16,2011-04-21 20:48:16
3475,551,434,2011-04-21 20:48:16,2011-04-21 20:48:16
3476,551,471,2011-04-21 20:48:16,2011-04-21 20:48:16
3477,551,569,2011-04-21 20:48:16,2011-04-21 20:48:16
3478,552,261,2011-04-21 20:48:16,2011-04-21 20:48:16
3479,552,417,2011-04-21 20:48:16,2011-04-21 20:48:16
3480,552,629,2011-04-21 20:48:16,2011-04-21 20:48:16
3481,552,768,2011-04-21 20:48:17,2011-04-21 20:48:17
3482,552,622,2011-04-21 20:48:17,2011-04-21 20:48:17
3483,552,714,2011-04-21 20:48:17,2011-04-21 20:48:17
3484,552,4,2011-04-21 20:48:17,2011-04-21 20:48:17
3485,553,45,2011-04-21 20:48:17,2011-04-21 20:48:17
3486,553,131,2011-04-21 20:48:17,2011-04-21 20:48:17
3487,553,212,2011-04-21 20:48:17,2011-04-21 20:48:17
3488,553,313,2011-04-21 20:48:17,2011-04-21 20:48:17
3489,553,339,2011-04-21 20:48:17,2011-04-21 20:48:17
3490,553,373,2011-04-21 20:48:17,2011-04-21 20:48:17
3491,553,397,2011-04-21 20:48:17,2011-04-21 20:48:17
3492,553,406,2011-04-21 20:48:17,2011-04-21 20:48:17
3493,553,531,2011-04-21 20:48:17,2011-04-21 20:48:17
3494,553,573,2011-04-21 20:48:17,2011-04-21 20:48:17
3495,553,619,2011-04-21 20:48:17,2011-04-21 20:48:17
3496,553,733,2011-04-21 20:48:17,2011-04-21 20:48:17
3497,553,804,2011-04-21 20:48:17,2011-04-21 20:48:17
3499,553,417,2011-04-21 20:48:17,2011-04-21 20:48:17
3500,553,629,2011-04-21 20:48:17,2011-04-21 20:48:17
3501,553,768,2011-04-21 20:48:17,2011-04-21 20:48:17
3502,554,45,2011-04-21 20:48:17,2011-04-21 20:48:17
3503,554,131,2011-04-21 20:48:17,2011-04-21 20:48:17
3504,554,212,2011-04-21 20:48:17,2011-04-21 20:48:17
3505,554,313,2011-04-21 20:48:17,2011-04-21 20:48:17
3506,554,339,2011-04-21 20:48:17,2011-04-21 20:48:17
3507,554,373,2011-04-21 20:48:17,2011-04-21 20:48:17
3508,554,397,2011-04-21 20:48:17,2011-04-21 20:48:17
3509,554,406,2011-04-21 20:48:17,2011-04-21 20:48:17
3510,554,531,2011-04-21 20:48:17,2011-04-21 20:48:17
3511,554,573,2011-04-21 20:48:17,2011-04-21 20:48:17
3512,554,619,2011-04-21 20:48:17,2011-04-21 20:48:17
3513,554,733,2011-04-21 20:48:17,2011-04-21 20:48:17
3514,554,804,2011-04-21 20:48:17,2011-04-21 20:48:17
3515,554,261,2011-04-21 20:48:17,2011-04-21 20:48:17
3516,554,417,2011-04-21 20:48:17,2011-04-21 20:48:17
3517,554,629,2011-04-21 20:48:17,2011-04-21 20:48:17
3518,554,768,2011-04-21 20:48:17,2011-04-21 20:48:17
3519,555,45,2011-04-21 20:48:18,2011-04-21 20:48:18
3520,555,131,2011-04-21 20:48:18,2011-04-21 20:48:18
3521,555,212,2011-04-21 20:48:18,2011-04-21 20:48:18
3522,555,313,2011-04-21 20:48:18,2011-04-21 20:48:18
3523,555,339,2011-04-21 20:48:18,2011-04-21 20:48:18
3524,555,373,2011-04-21 20:48:18,2011-04-21 20:48:18
3525,555,397,2011-04-21 20:48:18,2011-04-21 20:48:18
3526,555,406,2011-04-21 20:48:18,2011-04-21 20:48:18
3527,555,531,2011-04-21 20:48:18,2011-04-21 20:48:18
3528,555,573,2011-04-21 20:48:18,2011-04-21 20:48:18
3529,555,619,2011-04-21 20:48:18,2011-04-21 20:48:18
3530,555,733,2011-04-21 20:48:18,2011-04-21 20:48:18
3531,555,804,2011-04-21 20:48:18,2011-04-21 20:48:18
3532,555,261,2011-04-21 20:48:18,2011-04-21 20:48:18
3533,555,417,2011-04-21 20:48:18,2011-04-21 20:48:18
3534,555,629,2011-04-21 20:48:18,2011-04-21 20:48:18
3535,555,768,2011-04-21 20:48:18,2011-04-21 20:48:18
3536,557,577,2011-04-21 20:48:18,2011-04-21 20:48:18
3537,557,22,2011-04-21 20:48:18,2011-04-21 20:48:18
3538,557,371,2011-04-21 20:48:18,2011-04-21 20:48:18
3548,561,45,2011-04-21 20:48:19,2011-04-21 20:48:19
3549,561,131,2011-04-21 20:48:19,2011-04-21 20:48:19
3550,561,212,2011-04-21 20:48:19,2011-04-21 20:48:19
3551,561,313,2011-04-21 20:48:19,2011-04-21 20:48:19
3552,561,339,2011-04-21 20:48:19,2011-04-21 20:48:19
3553,561,373,2011-04-21 20:48:19,2011-04-21 20:48:19
3554,561,397,2011-04-21 20:48:19,2011-04-21 20:48:19
3555,561,406,2011-04-21 20:48:19,2011-04-21 20:48:19
3556,561,531,2011-04-21 20:48:19,2011-04-21 20:48:19
3557,561,573,2011-04-21 20:48:19,2011-04-21 20:48:19
3558,561,619,2011-04-21 20:48:19,2011-04-21 20:48:19
3559,561,733,2011-04-21 20:48:19,2011-04-21 20:48:19
3560,561,804,2011-04-21 20:48:19,2011-04-21 20:48:19
3561,562,336,2011-04-21 20:48:19,2011-04-21 20:48:19
3562,562,714,2011-04-21 20:48:19,2011-04-21 20:48:19
3563,562,50,2011-04-21 20:48:19,2011-04-21 20:48:19
3564,562,371,2011-04-21 20:48:19,2011-04-21 20:48:19
3565,562,577,2011-04-21 20:48:19,2011-04-21 20:48:19
3566,563,577,2011-04-21 20:48:19,2011-04-21 20:48:19
3567,563,277,2011-04-21 20:48:19,2011-04-21 20:48:19
3568,563,371,2011-04-21 20:48:19,2011-04-21 20:48:19
3569,563,37,2011-04-21 20:48:19,2011-04-21 20:48:19
3570,563,570,2011-04-21 20:48:19,2011-04-21 20:48:19
3571,563,902,2011-04-21 20:48:19,2011-04-21 20:48:19
3572,565,286,2011-04-21 20:48:19,2011-04-21 20:48:19
3573,565,98,2011-04-21 20:48:19,2011-04-21 20:48:19
3574,565,123,2011-04-21 20:48:19,2011-04-21 20:48:19
3575,565,728,2011-04-21 20:48:19,2011-04-21 20:48:19
3576,565,635,2011-04-21 20:48:19,2011-04-21 20:48:19
3577,565,219,2011-04-21 20:48:19,2011-04-21 20:48:19
3578,566,366,2011-04-21 20:48:19,2011-04-21 20:48:19
3579,566,261,2011-04-21 20:48:20,2011-04-21 20:48:20
3580,566,791,2011-04-21 20:48:20,2011-04-21 20:48:20
3582,568,417,2011-04-21 20:48:20,2011-04-21 20:48:20
3583,568,629,2011-04-21 20:48:20,2011-04-21 20:48:20
3584,568,768,2011-04-21 20:48:20,2011-04-21 20:48:20
3585,568,927,2011-04-21 20:48:20,2011-04-21 20:48:20
3586,568,477,2011-04-21 20:48:20,2011-04-21 20:48:20
3587,568,577,2011-04-21 20:48:20,2011-04-21 20:48:20
3588,568,570,2011-04-21 20:48:20,2011-04-21 20:48:20
3589,569,64,2011-04-21 20:48:20,2011-04-21 20:48:20
3590,569,115,2011-04-21 20:48:20,2011-04-21 20:48:20
3591,569,135,2011-04-21 20:48:20,2011-04-21 20:48:20
3592,569,139,2011-04-21 20:48:20,2011-04-21 20:48:20
3593,569,197,2011-04-21 20:48:20,2011-04-21 20:48:20
3594,569,267,2011-04-21 20:48:20,2011-04-21 20:48:20
3595,569,305,2011-04-21 20:48:20,2011-04-21 20:48:20
3596,569,327,2011-04-21 20:48:20,2011-04-21 20:48:20
3597,569,357,2011-04-21 20:48:20,2011-04-21 20:48:20
3598,569,374,2011-04-21 20:48:20,2011-04-21 20:48:20
3599,569,434,2011-04-21 20:48:20,2011-04-21 20:48:20
3600,569,491,2011-04-21 20:48:20,2011-04-21 20:48:20
3601,569,495,2011-04-21 20:48:20,2011-04-21 20:48:20
3602,569,585,2011-04-21 20:48:20,2011-04-21 20:48:20
3603,569,618,2011-04-21 20:48:20,2011-04-21 20:48:20
