_id,diagnosis_id,medical_specialty_id
3756,1433,1238
3757,1519,1238
3758,213,1240
3759,214,1240
3760,215,1240
3761,320,1240
3762,367,1240
3763,371,1240
3764,372,1240
3765,374,1240
3766,375,1240
3767,377,1240
3768,391,1240
3769,935,1240
3770,943,1240
3771,1009,1240
3772,1030,1240
3773,1031,1240
3774,1041,1240
3775,1042,1240
3776,1043,1240
3777,1147,1240
3778,1148,1240
3779,1169,1240
3780,1289,1240
3781,35,1241
3782,36,1241
3783,44,1241
3784,178,1241
3785,179,1241
3786,180,1241
3787,197,1241
3788,282,1241
3789,283,1241
3790,301,1241
3791,343,1241
3792,385,1241
3793,411,1241
3794,612,1241
3795,643,1241
3796,644,1241
3797,645,1241
3798,646,1241
3799,647,1241
3800,648,1241
3801,788,1241
3802,849,1241
3803,888,1241
3804,1049,1241
3805,1066,1241
3806,1351,1241
3807,1495,1241
3808,31,1243
3809,65,1243
3810,69,1243
3811,112,1243
3812,113,1243
3813,114,1243
3814,279,1243
3815,341,1243
3816,378,1243
3817,421,1243
3818,439,1243
3819,440,1243
3820,458,1243
3821,583,1243
3822,584,1243
3823,585,1243
3824,586,1243
3825,616,1243
3826,617,1243
3827,618,1243
3828,619,1243
3829,657,1243
3830,715,1243
3831,783,1243
3832,836,1243
3833,855,1243
3834,885,1243
3835,897,1243
3836,907,1243
3837,944,1243
3838,954,1243
3839,962,1243
3840,1050,1243
3841,1069,1243
3842,1075,1243
3843,1077,1243
3844,1082,1243
3845,1111,1243
3846,1487,1243
3847,1548,1243
3848,1247,1247
3849,1437,1247
3850,10,1249
3851,21,1249
3852,33,1249
3853,90,1249
3854,175,1249
3855,196,1249
3856,225,1249
3857,235,1249
3858,389,1249
3859,398,1249
3860,452,1249
3861,465,1249
3862,467,1249
3863,502,1249
3864,601,1249
3865,1443,1249
3866,148,1252
3867,167,1252
3868,233,1252
3869,252,1252
3870,253,1252
3871,332,1252
3872,344,1252
3873,409,1252
3874,413,1252
3875,430,1252
3876,437,1252
3877,454,1252
3878,461,1252
3879,478,1252
3880,479,1252
3881,480,1252
3882,504,1252
3883,505,1252
3884,506,1252
3885,507,1252
3886,508,1252
3887,528,1252
3888,536,1252
3889,537,1252
3890,560,1252
3891,568,1252
3892,602,1252
3893,660,1252
3894,673,1252
3895,688,1252
3896,768,1252
3897,785,1252
3898,816,1252
3899,818,1252
3900,824,1252
3901,825,1252
3902,854,1252
3903,927,1252
3904,1044,1252
3905,1100,1252
3906,1142,1252
3907,1177,1252
3908,1196,1252
3909,1207,1252
3910,1213,1252
3911,1487,1252
3912,1562,1252
3913,213,1256
3914,215,1256
3915,367,1256
3916,371,1256
3917,372,1256
3918,377,1256
3919,391,1256
3920,727,1256
3921,760,1256
3922,935,1256
3923,964,1256
3924,1030,1256
3925,1031,1256
3926,1043,1256
3927,1148,1256
3928,1169,1256
3929,1415,1256
3930,1437,1256
3931,1515,1256
3932,1542,1256
3933,149,1258
3934,538,1258
3935,802,1258
3936,827,1258
3937,1191,1258
3938,1279,1258
3939,39,1261
3940,55,1261
3941,97,1261
3942,102,1261
3943,118,1261
3944,126,1261
3945,204,1261
3946,340,1261
3947,345,1261
3948,348,1261
3949,403,1261
3950,406,1261
3951,424,1261
3952,433,1261
3953,436,1261
3954,440,1261
3955,466,1261
3956,591,1261
3957,617,1261
3958,702,1261
3959,703,1261
3960,758,1261
3961,829,1261
3962,830,1261
3963,852,1261
3964,856,1261
3965,864,1261
3966,895,1261
3967,975,1261
3968,978,1261
3969,979,1261
3970,1024,1261
3971,1025,1261
3972,1026,1261
3973,1029,1261
3974,1051,1261
3975,1080,1261
3976,1083,1261
3977,1119,1261
3978,1121,1261
3979,1223,1261
3980,1275,1261
3981,1317,1261
3982,1329,1261
3983,1355,1261
3984,1381,1261
3985,1427,1261
3986,1439,1261
3987,1463,1261
3988,1517,1261
3989,1540,1261
3990,32,1263
3991,74,1263
3992,75,1263
3993,103,1263
3994,125,1263
3995,140,1263
3996,155,1263
3997,166,1263
3998,198,1263
3999,200,1263
4000,202,1263
4001,208,1263
4002,218,1263
4003,222,1263
4004,231,1263
4005,245,1263
4006,255,1263
4007,288,1263
4008,292,1263
4009,304,1263
4010,328,1263
4011,346,1263
4012,383,1263
4013,384,1263
4014,421,1263
4015,422,1263
4016,423,1263
4017,442,1263
4018,447,1263
4019,455,1263
4020,462,1263
4021,481,1263
4022,484,1263
4023,510,1263
4024,512,1263
4025,517,1263
4026,522,1263
4027,525,1263
4028,527,1263
4029,534,1263
4030,550,1263
4031,580,1263
4032,588,1263
4033,637,1263
4034,666,1263
4035,670,1263
4036,675,1263
4037,696,1263
4038,697,1263
4039,743,1263
4040,761,1263
4041,762,1263
4042,773,1263
4043,774,1263
4044,779,1263
4045,780,1263
4046,783,1263
4047,786,1263
4048,819,1263
4049,821,1263
4050,822,1263
4051,833,1263
4052,841,1263
4053,859,1263
4054,875,1263
4055,876,1263
4056,883,1263
4057,892,1263
4058,893,1263
4059,904,1263
4060,905,1263
4061,906,1263
4062,907,1263
4063,918,1263
4064,932,1263
4065,937,1263
4066,944,1263
4067,949,1263
4068,951,1263
4069,971,1263
4070,986,1263
4071,987,1263
4072,1047,1263
4073,1055,1263
4074,1063,1263
4075,1065,1263
4076,1069,1263
4077,1074,1263
4078,1076,1263
4079,1090,1263
4080,1091,1263
4081,1092,1263
4082,1093,1263
4083,1103,1263
4084,1116,1263
4085,1240,1263
4086,1261,1263
4087,1455,1263
4088,1539,1263
4089,1281,1265
4090,1291,1265
4091,1307,1265
4092,1427,1265
4093,1461,1265
4094,1507,1265
4095,1521,1265
4096,1540,1265
4097,1542,1265
4098,1546,1265
4099,1562,1265
4100,857,1267
4101,26,1273
4102,27,1273
4103,28,1273
4104,37,1273
4105,38,1273
4106,190,1273
4107,278,1273
4108,594,1273
4109,796,1273
4110,1001,1273
4111,1124,1273
4112,1204,1273
4113,1285,1273
4114,6,1276
4115,7,1276
4116,10,1276
4117,22,1276
4118,23,1276
4119,34,1276
4120,48,1276
4121,49,1276
4122,64,1276
4123,84,1276
4124,91,1276
4125,92,1276
4126,94,1276
4127,103,1276
4128,116,1276
4129,123,1276
4130,128,1276
4131,161,1276
4132,176,1276
4133,196,1276
4134,206,1276
4135,217,1276
4136,223,1276
4137,226,1276
4138,235,1276
4139,237,1276
4140,268,1276
4141,379,1276
4142,389,1276
4143,400,1276
4144,416,1276
4145,417,1276
4146,444,1276
4147,467,1276
4148,468,1276
4149,503,1276
4150,537,1276
4151,541,1276
4152,556,1276
4153,570,1276
4154,587,1276
4155,640,1276
4156,669,1276
4157,681,1276
4158,693,1276
4159,694,1276
4160,719,1276
4161,726,1276
4162,746,1276
4163,761,1276
4164,820,1276
4165,829,1276
4166,837,1276
4167,839,1276
4168,1034,1276
4169,1051,1276
4170,1061,1276
4171,1074,1276
4172,42,1278
4173,61,1278
4174,62,1278
4175,70,1278
4176,71,1278
4177,85,1278
4178,199,1278
4179,295,1278
4180,297,1278
4181,321,1278
4182,326,1278
4183,386,1278
4184,404,1278
4185,408,1278
4186,441,1278
4187,649,1278
4188,744,1278
4189,810,1278
4190,823,1278
4191,992,1278
4192,1033,1278
4193,1143,1278
4194,1180,1278
4195,1475,1278
4196,363,1280
4197,371,1280
4198,373,1280
4199,375,1280
4200,589,1280
4201,651,1280
4202,652,1280
4203,653,1280
4204,654,1280
4205,656,1280
4206,661,1280
4207,1082,1280
4208,1114,1280
4209,1129,1280
4210,1148,1280
4211,1297,1280
4212,1381,1280
4213,66,1281
4214,189,1281
4215,200,1281
4216,248,1281
4217,255,1281
4218,425,1281
4219,431,1281
4220,577,1281
4221,582,1281
4222,673,1281
4223,709,1281
4224,728,1281
4225,763,1281
4226,796,1281
4227,823,1281
4228,877,1281
4229,890,1281
4230,896,1281
4231,899,1281
4232,901,1281
4233,931,1281
4234,940,1281
4235,966,1281
4236,977,1281
4237,999,1281
4238,1000,1281
4239,1002,1281
4240,1010,1281
4241,1036,1281
4242,1078,1281
4243,1113,1281
4244,1124,1281
4245,1183,1281
4246,1186,1281
4247,1186,1281
4248,1187,1281
4249,1188,1281
4250,1190,1281
4251,1208,1281
4252,1311,1281
4253,1405,1281
4254,1417,1281
4255,1421,1281
4256,1465,1281
4257,1503,1281
4258,1517,1281
4259,1125,1282
4260,1399,1282
4261,12,1286
4262,87,1286
4263,332,1286
4264,461,1286
4265,537,1286
4266,1100,1286
4267,1207,1286
4268,13,1287
4269,18,1287
4270,63,1287
4271,72,1287
4272,78,1287
4273,414,1287
4274,426,1287
4275,449,1287
4276,533,1287
4277,542,1287
4278,724,1287
4279,729,1287
4280,751,1287
4281,853,1287
4282,865,1287
4283,946,1287
4284,1021,1287
4285,1045,1287
4286,1084,1287
4287,1140,1287
4288,1253,1287
4289,1383,1287
4290,1041,1290
4291,54,1294
4292,209,1294
4293,229,1294
4294,274,1294
4295,275,1294
4296,437,1294
4297,478,1294
4298,479,1294
4299,480,1294
4300,505,1294
4301,526,1294
4302,528,1294
4303,529,1294
4304,531,1294
4305,563,1294
4306,626,1294
4307,632,1294
4308,633,1294
4309,634,1294
4310,701,1294
4311,750,1294
4312,766,1294
4313,767,1294
4314,1044,1294
4315,1100,1294
4316,1176,1294
4317,1393,1294
4318,1491,1294
4319,1550,1294
4320,1552,1294
4321,1562,1294
4322,1568,1294
4323,1580,1294
4324,1584,1294
4325,1594,1294
4326,1596,1294
4327,1606,1294
4328,1614,1294
4329,1618,1294
4330,1620,1294
4331,54,1295
4332,138,1295
4333,209,1295
4334,210,1295
4335,211,1295
4336,229,1295
4337,318,1295
4338,525,1295
4339,553,1295
4340,562,1295
4341,620,1295
4342,701,1295
4343,769,1295
4344,770,1295
4345,881,1295
4346,1491,1295
4347,1493,1295
4348,1550,1295
4349,1552,1295
4350,1554,1295
4351,1556,1295
4352,1558,1295
4353,1560,1295
4354,1562,1295
4355,1564,1295
4356,1566,1295
4357,1568,1295
4358,1570,1295
4359,1572,1295
4360,1574,1295
4361,1576,1295
4362,1578,1295
4363,1580,1295
4364,1582,1295
4365,1584,1295
4366,1586,1295
4367,1588,1295
4368,1590,1295
4369,1592,1295
4370,1594,1295
4371,1596,1295
4372,1598,1295
4373,1600,1295
4374,1602,1295
4375,1604,1295
4376,1606,1295
4377,1608,1295
4378,1610,1295
4379,1612,1295
4380,1614,1295
4381,1616,1295
4382,1618,1295
4383,1620,1295
4384,83,1297
4385,106,1297
4386,107,1297
4387,131,1297
4388,132,1297
4389,134,1297
4390,135,1297
4391,136,1297
4392,137,1297
4393,142,1297
4394,144,1297
4395,147,1297
4396,152,1297
4397,219,1297
4398,250,1297
4399,251,1297
4400,329,1297
4401,330,1297
4402,344,1297
4403,395,1297
4404,397,1297
4405,509,1297
4406,514,1297
4407,641,1297
4408,710,1297
4409,720,1297
4410,721,1297
4411,756,1297
4412,778,1297
4413,813,1297
4414,861,1297
4415,864,1297
4416,866,1297
4417,869,1297
4418,870,1297
4419,871,1297
4420,872,1297
4421,873,1297
4422,909,1297
4423,1192,1297
4424,1301,1297
4425,1389,1297
4426,1469,1297
4427,1535,1297
4428,947,1301
4429,948,1301
4430,957,1301
4431,963,1301
4432,983,1301
4433,984,1301
4434,996,1301
4435,73,1302
4436,151,1302
4437,152,1302
4438,153,1302
4439,350,1302
4440,678,1302
4441,723,1302
4442,813,1302
4443,834,1302
4444,862,1302
4445,863,1302
4446,974,1302
4447,1073,1302
4448,1192,1302
4449,1200,1302
4450,1201,1302
4451,1209,1302
4452,1210,1302
4453,1211,1302
4454,1234,1302
4455,8,1303
4456,9,1303
4457,41,1303
4458,124,1303
4459,276,1303
4460,296,1303
4461,297,1303
4462,321,1303
4463,323,1303
4464,324,1303
4465,419,1303
4466,426,1303
4467,427,1303
4468,497,1303
4469,498,1303
4470,499,1303
4471,500,1303
4472,532,1303
4473,534,1303
4474,542,1303
4475,552,1303
4476,581,1303
4477,628,1303
4478,636,1303
4479,689,1303
4480,724,1303
4481,738,1303
4482,747,1303
4483,764,1303
4484,765,1303
4485,947,1303
4486,948,1303
4487,983,1303
4488,984,1303
4489,1012,1303
4490,1021,1303
4491,1037,1303
4492,1053,1303
4493,1079,1303
4494,1084,1303
4495,1097,1303
4496,1098,1303
4497,1185,1303
4498,1287,1303
4499,1289,1303
4500,1325,1303
4501,1371,1303
4502,169,1308
4503,996,1321
4504,1003,1323
4505,1004,1323
4506,973,1335
4507,1192,1343
4508,10,1367
4509,23,1367
4510,33,1367
4511,90,1367
4512,175,1367
4513,196,1367
4514,225,1367
4515,235,1367
4516,268,1367
4517,389,1367
4518,398,1367
4519,452,1367
4520,465,1367
4521,467,1367
4522,502,1367
4523,601,1367
4524,473,1396
4525,1191,1396
4526,1279,1396
4527,532,1398
4528,214,1403
4529,54,1411
4530,138,1411
4531,209,1411
4532,210,1411
4533,229,1411
4534,318,1411
4535,525,1411
4536,553,1411
4537,562,1411
4538,620,1411
4539,701,1411
4540,769,1411
4541,770,1411
4542,881,1411
4543,1491,1411
4544,1493,1411
4545,1550,1411
4546,1552,1411
4547,1554,1411
4548,1556,1411
4549,1558,1411
4550,1560,1411
4551,1562,1411
4552,1564,1411
4553,1566,1411
4554,1568,1411
4555,1570,1411
4556,1572,1411
4557,1574,1411
4558,1576,1411
4559,1578,1411
4560,1580,1411
4561,1582,1411
4562,1584,1411
4563,1586,1411
4564,1592,1411
4565,1594,1411
4566,1596,1411
4567,1598,1411
4568,1600,1411
4569,1602,1411
4570,1604,1411
4571,1606,1411
4572,1608,1411
4573,1610,1411
4574,1612,1411
4575,1614,1411
4576,1618,1411
4577,1620,1411
4578,1216,1412
4579,1,1414
4580,1008,1414
4581,1181,1414
4582,40,1415
4583,57,1415
4584,72,1415
4585,232,1415
4586,325,1415
4587,407,1415
4588,410,1415
4589,418,1415
4590,672,1415
4591,1125,1415
4592,73,1416
4593,151,1416
4594,153,1416
4595,171,1416
4596,350,1416
4597,477,1416
4598,483,1416
4599,680,1416
4600,723,1416
4601,729,1416
4602,834,1416
4603,974,1416
4604,994,1416
4605,1192,1416
4606,1200,1416
4607,1201,1416
4608,1209,1416
4609,1210,1416
4610,1211,1416
4611,1234,1416
4612,1345,1416
4613,1347,1416
4614,1359,1416
4615,1471,1416
4616,1507,1416
4617,995,1426
4618,1041,1450
4619,8,1459
4620,9,1459
4621,276,1459
4622,296,1459
4623,297,1459
4624,321,1459
4625,323,1459
4626,324,1459
4627,497,1459
4628,498,1459
4629,499,1459
4630,500,1459
4631,552,1459
4632,581,1459
4633,628,1459
4634,636,1459
4635,738,1459
4636,747,1459
4637,764,1459
4638,765,1459
4639,947,1459
4640,948,1459
4641,1012,1459
4642,1079,1459
4643,1084,1459
4644,1097,1459
4645,1098,1459
4646,1185,1459
4647,1287,1459
4648,1289,1459
4649,977,1460
4650,18,1461
4651,121,1461
4652,220,1461
4653,295,1461
4654,360,1461
4655,382,1461
4656,427,1461
4657,533,1461
4658,534,1461
4659,639,1461
4660,667,1461
4661,680,1461
4662,751,1461
4663,752,1461
4664,778,1461
4665,963,1461
4666,1012,1461
4667,1084,1461
4668,1103,1461
4669,1106,1461
4670,1121,1461
4671,1140,1461
4672,1214,1461
4673,1226,1461
4674,1227,1461
4675,1228,1461
4676,1229,1461
4677,1230,1461
4678,1231,1461
4679,1232,1461
4680,1253,1461
4681,1275,1461
4682,1287,1461
4683,1347,1461
4684,1359,1461
4685,1373,1461
4686,1383,1461
4687,1423,1461
4688,1429,1461
4689,1457,1461
4690,1489,1461
4691,1505,1461
4692,1507,1461
4693,1513,1461
4694,18,1462
4695,382,1462
4696,426,1462
4697,427,1462
4698,667,1462
4699,1084,1462
4700,1140,1462
4701,1214,1462
4702,1232,1462
4703,1253,1462
4704,360,1463
4705,1226,1463
4706,1227,1463
4707,1228,1463
4708,1229,1463
4709,1230,1463
4710,1231,1463
4711,1373,1463
4712,62,1464
4713,202,1482
4714,403,1482
4715,783,1482
4716,875,1482
4717,1069,1482
4718,209,1494
4719,1540,1495
4720,881,1496
4721,1602,1496
4722,1239,1497
4723,1505,1497
4724,1519,1499
4725,192,1501
4726,1283,1501
4727,1283,1501
4728,1355,1501
4729,1367,1501
4730,1397,1501
4731,1429,1501
4732,1473,1501
4733,1475,1501
4734,1479,1501
4735,1483,1501
4736,1511,1501
4737,1421,1502
4738,1503,1502
4739,1562,1502
4740,1337,1504
4741,1497,1504
4742,1509,1504
4743,318,1505
4744,1612,1505
4745,1616,1505
4746,35,1507
4747,95,1507
4748,109,1507
4749,111,1507
4750,126,1507
4751,149,1507
4752,180,1507
4753,240,1507
4754,257,1507
4755,403,1507
4756,433,1507
4757,466,1507
4758,543,1507
4759,545,1507
4760,573,1507
4761,576,1507
4762,644,1507
4763,725,1507
4764,931,1507
4765,975,1507
4766,1007,1507
4767,1039,1507
4768,1049,1507
4769,1263,1507
4770,1265,1507
4771,1267,1507
4772,1277,1507
4773,1295,1507
4774,1329,1507
4775,1333,1507
4776,1361,1507
4777,1381,1507
4778,1525,1507
4779,1529,1507
4780,1531,1507
4781,1533,1507
4782,66,1510
4783,188,1510
4784,189,1510
4785,200,1510
4786,248,1510
4787,255,1510
4788,425,1510
4789,431,1510
4790,497,1510
4791,498,1510
4792,500,1510
4793,552,1510
4794,577,1510
4795,582,1510
4796,673,1510
4797,684,1510
4798,709,1510
4799,725,1510
4800,728,1510
4801,741,1510
4802,763,1510
4803,796,1510
4804,823,1510
4805,877,1510
4806,890,1510
4807,896,1510
4808,899,1510
4809,901,1510
4810,909,1510
4811,916,1510
4812,917,1510
4813,919,1510
4814,920,1510
4815,930,1510
4816,931,1510
4817,940,1510
4818,942,1510
4819,945,1510
4820,961,1510
4821,966,1510
4822,977,1510
4823,999,1510
4824,1000,1510
4825,1002,1510
4826,1010,1510
4827,1037,1510
4828,1067,1510
4829,1068,1510
4830,1078,1510
4831,1113,1510
4832,1124,1510
4833,1130,1510
4834,1131,1510
4835,1166,1510
4836,1168,1510
4837,1179,1510
4838,1182,1510
4839,1183,1510
4840,1184,1510
4841,1186,1510
4842,1188,1510
4843,1190,1510
4844,1193,1510
4845,1204,1510
4846,1208,1510
4847,1221,1510
4848,1222,1510
4849,1233,1510
4850,1235,1510
4851,1245,1510
4852,1307,1510
4853,1311,1510
4854,1323,1510
4855,1371,1510
4856,1405,1510
4857,1417,1510
4858,1421,1510
4859,1465,1510
4860,1501,1510
4861,1503,1510
4862,1517,1510
